ein,plan_name,fund_type,num_participants,num_managers,total_fees,top_manager_concentration,fee_percentile,total_shared_managers,betweenness_score,community_concentration,same_parent_fee_ratio,in_circular_pattern,risk_score,has_manager_data,label
270093845,OSMA HEALTH - HEALTH PLAN,Multiple Employer,1921.0,15.0,630148.0,0.16148746008874107,0.9855421686746988,1.0,0.0,0.0714285714285714,0.0,0,1,1,1
842795435,"EVERGREEN HEALTH GROUP, LLC 401(K)",Multi Employer,0.0,2.0,29802.0,0.6039863096436481,0.5710843373493976,1.1111111111111113e+42,0.0,0.5,0.0,0,2,1,1
208938238,MAXWOOD FURNITURE INC. BENEFIT PLAN,Multi Employer,121.0,3.0,9654.0,0.5293142738761135,0.327710843373494,11121.0,0.0,1.0,0.6795110834887094,0,4,1,0
522206266,"HART & COOLEY, LLC RETIREMENT SAVINGS AND INVESTMENT PLAN",Multi Employer,0.0,3.0,39811.0,0.45228705634121225,0.6433734939759036,1.1121121112111112e+53,0.0,1.0,1.0,0,4,1,0
562537962,COWAN SYSTEMS 401K PROFIT SHARING PLAN,Multi Employer,0.0,2.0,14640.0,0.98224043715847,0.40481927710843374,1.1111111111111112e+53,0.0,0.5,0.01775956284153,0,4,1,0
362495346,DARLING INGREDIENTS INC. HOURLY AND BARGAINING 401(K) SAVINGS PLAN,Multi Employer,0.0,2.0,4981.0,1.0,0.21445783132530122,111111111.0,0.0,0.5,0.0,0,4,1,0
541557243,OMNIPLEX WORLD SERVICES CORPORATION UNION EMPLOYEES' 401(K) PLAN,Multi Employer,587.0,1.0,102913.0,1.0,0.8481927710843373,0.0,0.0,1.0,0.0,0,4,1,0
460440466,BLACK HILLS SURGICAL HOSPITAL 401(K) AND PROFIT SHARING PLAN,Multi Employer,0.0,1.0,31450.0,1.0,0.5927710843373494,111.0,0.0,1.0,1.0,0,7,1,0
274300000,PROBGAILFIN,Multi Employer,4.0,1.0,24000.0,1.0,0.4951807228915663,1.0,0.0,1.0,0.0,0,4,1,0
743257322,"APEM, INC. VISTA 401K PLAN",Multi Employer,0.0,2.0,5609.0,1.0,0.2289156626506024,1.1112111112211112e+24,2.3361111111111112,1.0,1.0,0,7,1,0
616614496,BUILDING INDUSTRY INSURANCE TRUST,Multiple Employer,1578.0,2.0,211038.0,0.7046124394658781,0.9228915662650602,0.0,0.0,1.0,0.4491065589706428,0,5,1,0
231729679,KISTLER O'BRIEN FIRE PROTECTION EMPLOYEES 401(K),Multi Employer,0.0,1.0,7294.0,1.0,0.2819277108433735,11111111111111.0,0.0,1.0,0.0,0,5,1,0
591173286,EASTERN AERO MARINE INC. 401(K) PROFIT SHARING,Multi Employer,228.0,1.0,475.0,1.0,0.08433734939759036,1111111111.0,0.0,1.0,1.0,0,7,1,0
340778636,PENSION AGREEMENT BETWEEN AKRO-MILS AND USWA LOCAL 1761-02,Multi Employer,0.0,2.0,47925.0,0.8710485133020345,0.6939759036144578,1.1111111111111113e+42,0.0,0.5,0.0,0,4,1,0
854372477,VIC THE PICC 401(K) PLAN,Multi Employer,108.0,1.0,900.0,1.0,0.10602409638554217,1.1111111111111113e+23,0.0,1.0,1.0,0,7,1,0
112845313,"STERLING INFOSYSTEMS, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,1.0,-48894.0,1.0,0.004819277108433735,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
991972777,JACKPOCKET LLC RETIREMENT PLAN,Multi Employer,0.0,1.0,432.0,1.0,0.07710843373493977,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
330893794,FORECAST 3D 401(K) PLAN,Multi Employer,0.0,1.0,12058.0,1.0,0.3783132530120482,111.0,0.0,1.0,1.0,0,7,1,0
222842846,"COMMUNITY CONNECTIONS FOR CHILDREN, INC. EMPLOYEE BENEFIT PLAN",Multi Employer,85.0,3.0,82221.0,0.9397355906641855,0.7975903614457831,2.111222212111211e+39,0.0,1.0,0.6384135439851133,0,6,1,0
260846505,DURHAM CITY TRANSIT COMPANY UNION 401(K) PLAN,Multi Employer,146.0,2.0,17466.0,1.0,0.43614457831325304,1.1211111211112113e+42,0.0,1.0,0.0,0,5,1,0
320539100,PINNACLE OPERATING SERVICES COMPANY 401(K) PLAN,Multi Employer,379.0,1.0,4663.0,1.0,0.20963855421686747,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
560481994,KELLOGG SUPPLY COMPANY 401(K) PLAN,Multi Employer,0.0,1.0,6640.0,1.0,0.26265060240963856,111.0,0.0,1.0,0.0,0,5,1,0
541926760,NET ESOLUTIONS CORPORATION 401(K) PROFIT SHARING PLAN,Multi Employer,0.0,2.0,23769.0,0.619336110059321,0.4891566265060241,2.1111111111111113e+26,865.5399692229024,0.5,1.0,0,4,1,0
561507131,TAX MANAGEMENT ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN,Multi Employer,0.0,3.0,86857.0,0.5099416281934674,0.8144578313253013,1.0,0.0,1.0,0.0,0,1,1,1
470770315,"W-S INDUSTRIAL SERVICES, INC.",Multi Employer,127.0,1.0,59.0,1.0,0.05301204819277108,111.0,0.0,1.0,1.0,0,7,1,0
232453088,SANTANDER 401(K) PLAN,Multi Employer,14626.0,4.0,574785.0,0.6749549831676191,0.9783132530120482,111111111111.0,476.4883040935673,0.3333333333333333,0.9411954034986996,0,4,1,0
461167350,"BRANDLIVE, INC. 401(K) PLAN",Multi Employer,115.0,1.0,15884.0,1.0,0.41445783132530123,1.0,0.0,1.0,0.0,0,4,1,0
232220475,KING CONSTRUCTION COMPANY LLC EMPLOYEE BENEFIT PLAN,Multi Employer,45.0,2.0,4831.0,0.54647070999793,0.21204819277108433,1.1111111111111112e+39,0.0,0.5,0.54647070999793,0,4,1,0
161535313,FORTEQ NORTH AMERICAN 401(K),Multi Employer,130.0,2.0,62489.0,0.6685016562915073,0.744578313253012,1.1111111111111112e+26,865.5399692229024,0.5,1.0,0,4,1,0
823563982,SIGNIFY HEALTH 401(K) PLAN,Multi Employer,0.0,4.0,179568.0,0.457158291009534,0.9180722891566265,1.1121121112111112e+53,0.0,0.3333333333333333,0.4871524993317295,0,2,1,1
231744831,"ASGCO MANUFACTURING, INC. GROUP MEDICAL PLAN",Multi Employer,80.0,4.0,139963.0,0.5199588462665133,0.8939759036144578,2.2122221131212206e+39,0.0,0.5,0.5481580966999232,0,3,1,1
112593090,"NEW HORIZON COUNSELING CENTER, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,261.0,3.0,114151.0,0.8913982356702964,0.8674698795180723,11111111111.0,0.0,0.3333333333333333,0.8224114653650431,0,5,1,0
263166327,ILC DOVER 401(K) SAVINGS AND INVESTMENT PLAN,Multi Employer,0.0,1.0,52363.0,1.0,0.7108433734939759,11111111111111.0,0.0,1.0,0.0,0,5,1,0
362235147,LEYDEN FAMILY SERVICE & MENTAL HEALTH CENTER TAX SHELTERED ANNUITY PLAN,Multi Employer,102.0,3.0,25365.0,0.899270648531441,0.5156626506024097,0.0,0.0,1.0,0.0995466193573822,0,3,1,1
843111227,RFH HOLDINGS 401(K) PLAN,Multiple Employer,0.0,2.0,11259.0,0.6989075406341594,0.36626506024096384,111.0,0.0,1.0,0.6989075406341594,0,5,1,0
264196387,"SET MANAGEMENT, LLC 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,1.0,0.0,0.0,0.02530120481927711,11.0,0.0,1.0,0.0,0,3,1,1
222472997,SIGNATURE HEALTHCARE RETIREMENT PLAN C,Multi Employer,0.0,4.0,266061.0,0.8806326368765057,0.946987951807229,121.0,500.0000000000001,1.0,0.986191136619046,0,7,1,0
203880413,THE INSTINET SAVINGS PLAN,Multi Employer,0.0,1.0,48832.0,1.0,0.6987951807228916,1.1111111111111113e+42,0.0,1.0,0.0,0,5,1,0
133063500,"KOST USA, LLC 401(K) RETIREMENT SAVINGS PLAN",Multi Employer,0.0,3.0,20630.0,0.5761027629665536,0.4578313253012048,111.0,2187.0,0.5,0.6337857489093554,0,3,1,1
205581516,ITC FEDERAL LLC WRAP EMPLOYEE BENEFIT PLAN,Multi Employer,0.0,1.0,14100.0,1.0,0.39759036144578314,0.0,0.0,1.0,0.0,0,4,1,0
262893562,AMREST LLC 401(K) PROFIT SHARING PLAN & TRUST,Multi Employer,308.0,1.0,44981.0,1.0,0.6819277108433734,1111.0,0.0,1.0,0.0,0,5,1,0
813881290,PWP 401(K) PLAN,Multiple Employer,518.0,2.0,504967.0,0.5968092964490749,0.9710843373493976,1.1111111111111112e+53,0.0,0.5,0.420699551988053,0,3,1,1
462436774,WORK & CO. 401(K) PLAN,Multi Employer,0.0,2.0,6646.0,0.5124887150165514,0.26506024096385544,1.1111111111111113e+42,0.0,1.0,0.4875112849834487,0,3,1,1
431411668,BATTERY OUTFITTERS EMPLOYEE BENEFITS PLAN,Multi Employer,187.0,1.0,27451.0,1.0,0.5397590361445783,11111.0,0.0,1.0,1.0,0,7,1,0
473599330,AVARA RETIREMENT AND SAVINGS PLAN,Multi Employer,221.0,2.0,99456.0,0.5306869369369369,0.8313253012048193,1.1111111111111112e+53,0.0,0.5,0.4693130630630631,0,2,1,1
208758429,CENTRAL HOME HEALTH LLC,Multi Employer,82.0,1.0,1908.0,1.0,0.15421686746987953,1.1111111111111113e+23,0.0,1.0,1.0,0,7,1,0
431613858,ZRG KALDI'S HEALTH PLAN,Multi Employer,227.0,9.0,582509.0,0.5789455613561335,0.980722891566265,0.0,0.0,1.0,0.1744286570457233,0,2,1,1
200793410,WEST LIBERTY FOODS LLC HEALTH & WELFARE PLAN,Multi Employer,1856.0,4.0,198612.0,0.47698024288562624,0.9204819277108434,0.0,0.0,1.0,0.0,0,2,1,1
260610707,FIRST FINANCIAL NORTHWEST SAVINGS PLAN,Multi Employer,0.0,2.0,21724.0,0.6133308782912907,0.4746987951807229,1.1111111111111113e+43,131.39600840336135,0.5,0.3866691217087092,0,2,1,1
541145723,PRAGMATICS EMPLOYEES' RETIREMENT PLAN,Multi Employer,0.0,2.0,28556.0,0.9464911051968062,0.5542168674698795,1.1111111111111112e+53,0.0,0.5,0.0535088948031937,0,4,1,0
301103971,"TROUSDALE LIVING COMMUNITIES, INC. 401(K) PLAN",Multiple Employer,0.0,1.0,27760.0,1.0,0.5469879518072289,0.0,0.0,1.0,0.0,0,4,1,0
611145339,"THE SECTION 403(B) PLAN FOR HOSPICE OF HOPE, INC.",Multi Employer,120.0,3.0,13613.0,1.0,0.39036144578313253,1.1211111211211212e+44,674.343045209085,0.5,0.0,0,3,1,1
541108079,DEPAUL COMMUNITY RESOURCES 403B PLAN,Multi Employer,0.0,3.0,25283.0,0.9776529683977376,0.5108433734939759,11111111111.0,0.0,0.3333333333333333,0.997033579875806,0,5,1,0
141881132,ALLIANCE HOSPITALITY EMPLOYEE SAVINGS PLAN,Multi Employer,76.0,3.0,66645.0,1.0,0.7614457831325301,1.1111112112112112e+42,0.0,0.5,0.0,0,3,1,1
813040678,EVENTWORKS 401(K) PLAN,Multi Employer,0.0,1.0,100.0,1.0,0.05783132530120482,1.1111111111111113e+42,0.0,1.0,0.0,0,5,1,0
240795620,SCRANTON COUNSELING CENTER 401(K) PROFIT SHARING PLAN,Multi Employer,124.0,1.0,0.0,0.0,0.02530120481927711,1111111111.0,0.0,1.0,0.0,0,3,1,1
562401998,MIM SOFTWARE INC. 401(K) PLAN,Multi Employer,0.0,1.0,16670.0,1.0,0.42650602409638555,1.1111111111111113e+42,0.0,1.0,0.0,0,5,1,0
141681699,THE CHAZEN COMPANIES EMPLOYEE STOCK OWNERSHIP PLAN,Multi Employer,0.0,2.0,32716.0,0.6160594204670498,0.6024096385542169,1.0,0.0,1.0,0.0,0,2,1,1
560928892,SOUTHERN FABRICATORS INC. 401(K) PLAN,Multi Employer,123.0,2.0,3000.0,1.0,0.18313253012048192,1111111111.0,0.0,1.0,1.0,0,7,1,0
825260016,"LUMINA SOLAR, INC. HEALTH & WELFARE PLAN",Multi Employer,118.0,2.0,10703.0,0.5338690086891525,0.3493975903614458,1111121.0,249.0,1.0,1.0,0,5,1,0
530204701,"GEORGETOWN DAY SCHOOL, INC. 403(B) RETIREMENT PLAN",Multi Employer,0.0,3.0,31157.0,0.792181532239946,0.5831325301204819,1111111111.0,774.7837884337873,1.0,0.2005969766023686,0,4,1,0
264656792,RESOLVIT RESOURCES LLC 401(K) RETIREMENT PLAN,Multi Employer,0.0,1.0,0.0,0.0,0.02530120481927711,1.1111111111111112e+53,0.0,1.0,0.0,0,3,1,1
561837872,TRITON RESTAURANTS EMPLOYEES PROFIT SHARING PLAN AND TRUST,Multi Employer,0.0,2.0,14275.0,1.0,0.40240963855421685,0.0,0.0,1.0,0.0,0,4,1,0
208175031,"BOBBY BUKA, M.D., P.C. PROFIT SHARING PLAN",Multi Employer,55.0,4.0,8134.0,0.44922547332185886,0.2963855421686747,121111111111.0,5.0,0.3333333333333333,0.6678356713426854,0,3,1,1
205404353,CHRIST COMMUNITY HEALTH SERVICES EMPLOYEE BENEFIT PLAN (501),Multi Employer,86.0,3.0,110367.0,0.611459947266846,0.8626506024096385,1.1111111111111112e+39,0.0,0.5,0.611459947266846,0,3,1,1
831254672,MORPHOSYS US INC. 401(K) PLAN,Multi Employer,0.0,2.0,82718.0,0.7264561522280519,0.8,1.1111111111211113e+56,1082.4742979242988,0.5,1.0,0,6,1,0
466654951,LGBT BENEFIT PLAN TRUST,Multi Employer,0.0,4.0,106640.0,0.5626406601650412,0.8578313253012049,0.0,0.0,1.0,0.0,0,1,1,1
161490676,CANTERBURY WOODS 401(K) RETIREMENT SAVINGS PLAN,Multi Employer,133.0,2.0,37671.0,1.0,0.6313253012048192,1.1111111111111113e+42,0.0,0.5,0.0,0,4,1,0
232610181,"TRI COUNTY AUTO CENTER, LTD. GROUP INSURANCE PLAN",Multi Employer,119.0,4.0,44714.0,0.5400992977590912,0.6771084337349398,1.121121221121122e+40,52.0,0.5,0.9540859686004384,0,3,1,1
273225082,"EUROFINS SCIENTIFIC, INC. 401(K) INCENTIVE SAVINGS PLAN",Multi Employer,13276.0,6.0,1398112.0,0.7253853768510677,0.9975903614457832,1111.0,251.0,0.25,0.1110576262845895,0,4,1,0
942537238,SERVICE BY MEDALLION 401(K) & RETIREMENT PLAN,Multi Employer,126.0,3.0,33571.0,0.5490750945756754,0.6048192771084338,2.211111111111112e+45,312.17140060022405,1.0,0.5490750945756754,0,4,1,0
132742395,"ARC-COM FABRICS, INC. RETIREMENT PLAN",Multi Employer,0.0,3.0,35188.0,0.8556610208025464,0.6168674698795181,2.1111111111111207e+44,61.171400600223855,0.5,0.0,0,3,1,1
251792083,"STERLING MACHINE TECHNOLOGIES, INC. EMPLOYEE BENEFIT PLAN",Multi Employer,34.0,4.0,122011.0,0.44873003253804983,0.8722891566265061,3.112122211311122e+39,0.0,0.5,0.9192226995703866,0,3,1,1
208066203,GASSEARCH DRILLING SERVICES CORPORATION 401(K) PLAN,Multi Employer,0.0,1.0,1627.0,1.0,0.1493975903614458,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
752372684,CULINAIRE INTERNATIONAL BENEFITS PLAN,Multi Employer,163.0,2.0,23245.0,0.6274037427403742,0.4795180722891566,1.1111111111111112e+53,0.0,1.0,0.3725962572596257,0,3,1,1
630942496,"PROFESSIONAL BILLING, INC. PROFIT SHARING PLAN",Multi Employer,0.0,1.0,1537.0,1.0,0.14216867469879518,0.0,0.0,1.0,0.0,0,4,1,0
113367953,"ARC EXCESS & SURPLUS, LLC 401(K) PLAN",Multi Employer,0.0,1.0,148.0,1.0,0.060240963855421686,0.0,0.0,1.0,0.0,0,4,1,0
850615121,"HYZON MOTORS USA, INC. 401(K) PLAN",Multi Employer,0.0,3.0,74053.0,0.567161357406182,0.7759036144578313,1.1111111111111112e+56,1971.993870749131,0.5,1.0,0,3,1,1
270371488,"REMOTE DBA EXPERTS, LLC 401(K)/PROFIT SHARING PLAN",Multi Employer,0.0,1.0,63600.0,1.0,0.7493975903614458,1111111111.0,0.0,1.0,1.0,0,7,1,0
521563984,"CORPORATE FITNESS WORKS, INC. RETIREMENT PLAN",Multi Employer,0.0,1.0,13745.0,1.0,0.39518072289156625,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
510467698,"BSI CORPORATE BENEFITS, LLC HEALTH PLAN (501)",Multi Employer,46.0,2.0,34817.0,1.0,0.6120481927710844,2.1121222112111206e+39,0.0,1.0,1.0,0,7,1,0
830184377,UNIWYO FEDERAL CREDIT UNION HEALTH AND WELFARE WRAP PLAN,Multi Employer,116.0,1.0,9656.0,1.0,0.3301204819277108,0.0,0.0,1.0,0.0,0,4,1,0
464179199,"PLI HOLDINGS, INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,0.0,1.0,24758.0,1.0,0.5060240963855421,0.0,0.0,1.0,0.0,0,4,1,0
943340518,SPECIALIZED PACKAGING GROUP EMPLOYEES 401(K) PLAN,Multi Employer,260.0,2.0,20861.0,1.0,0.4602409638554217,111111111211.0,152.53085688820968,1.0,1.0,0,7,1,0
751238018,"GRAPHIC SOLUTIONS GROUP, INC. EMPLOYEE BENEFIT PLAN",Multi Employer,0.0,4.0,140898.0,0.3338443412965408,0.8963855421686747,1.0,0.0,0.25,0.1178737241781169,0,0,1,1
263892463,"THERMO KING OF SPRINGFIELD, L.L.C. GROUP MEDICAL PLAN (502)",Multi Employer,61.0,3.0,2634.0,0.6195899772209568,0.1686746987951807,1.1211121111121211e+39,0.0,1.0,0.6195899772209568,0,4,1,0
200008018,VANCREST MANAGEMENT CORPORATION WELFARE BENEFIT PLAN,Multi Employer,633.0,2.0,315092.0,0.9758324552829015,0.9542168674698795,1111.0,0.0,0.5,0.9758324552829016,0,7,1,0
741951016,FIRST SERVICE CREDIT UNION 401(K) PLAN AND TRUST,Multi Employer,193.0,2.0,42849.0,0.80828023991225,0.6626506024096386,2.0,0.0,1.0,0.0,0,4,1,0
42105911,PINE HEALTH BENEFIT TRUST,DFE,114.0,1.0,10775.0,1.0,0.3566265060240964,0.0,0.0,1.0,0.0,0,4,1,0
341663157,"HOWARD, WERSHBALE & CO. PROFIT SHARING & 401(K) PLAN AND TRUST",Multi Employer,0.0,3.0,70107.0,0.46207939292795297,0.7710843373493976,1.0,0.0,1.0,0.0,0,1,1,1
800331414,W. T. BYLER CO. INC. 401(K) PLAN,Multi Employer,0.0,1.0,10365.0,1.0,0.3373493975903614,1.0,0.0,1.0,1.0,0,6,1,0
231695009,"ANTZ ENERGY SYSTEMS, INC. EMPLOYEE BENEFIT PLAN",Multi Employer,24.0,3.0,2982.0,0.5835010060362174,0.18072289156626506,2.1121221121112112e+39,0.0,0.5,0.8071763916834339,0,3,1,1
710205415,SOUTHWESTERN ENERGY COMPANY 401K SAVINGS PLAN,Multi Employer,0.0,3.0,126436.0,0.679838020816856,0.8746987951807229,11111111.0,82.36459096459103,0.3333333333333333,0.8459299566579139,0,3,1,1
710653502,RICH LOGISTICS 401(K) PLAN,Multi Employer,133.0,3.0,54433.0,1.0,0.7180722891566265,2.221111121121122e+44,61.171400600223855,1.0,0.0,0,4,1,0
541527978,"KALBAUGH, PFUND & MESSERSMITH, P.C. GROUP HEALTH BENEFIT PLAN",Multi Employer,57.0,3.0,86790.0,0.4875792141951838,0.8120481927710843,1.1111111111111113e+42,73.5,0.5,1.0,0,3,1,1
472150172,ISUN 401(K) RETIREMENT PLAN,Multi Employer,0.0,2.0,13278.0,1.0,0.3855421686746988,2.211111111111112e+44,61.171400600223855,1.0,0.0,0,5,1,0
